config,seed,module,metric,value
A_0fail,0,GridScenario.rsu[4].nic.mac1609_4,sentPackets:count,200
A_0fail,0,GridScenario.rsu[4].nic.mac1609_4,collisions:count,0
A_0fail,0,GridScenario.rsu[4].nic.mac1609_4,channelBusy:timeavg,0.028690440000021
A_0fail,1,GridScenario.rsu[0].appl,TIMING_avg_ms,0.09017559
A_0fail,1,GridScenario.rsu[0].appl,TIMING_max_ms,0.270708
A_0fail,1,GridScenario.rsu[0].appl,TIMING_min_ms,0.001958
A_0fail,1,GridScenario.rsu[0].appl,GT_network_waiting,28339
A_0fail,1,GridScenario.rsu[0].appl,L0_replay_rejections,0
A_0fail,1,GridScenario.rsu[0].appl,L0_auth_rejections,0
A_0fail,1,GridScenario.rsu[0].appl,L1B_max_drift_observed,0
A_0fail,1,GridScenario.rsu[0].appl,L1B_drift_rejections,0
A_0fail,1,GridScenario.rsu[0].appl,L1C_max_xcheck_gap,0
A_0fail,1,GridScenario.rsu[0].appl,L1C_avg_xcheck_gap,0
A_0fail,1,GridScenario.rsu[0].appl,L1C_xcheck_rejections,0
A_0fail,1,GridScenario.rsu[0].appl,L4_dest_from_v2x,0
A_0fail,1,GridScenario.rsu[0].appl,L4_dest_inside_skipped,0
A_0fail,1,GridScenario.rsu[0].appl,L4_dest_fallback,0
A_0fail,1,GridScenario.rsu[0].appl,GT_waiting_seconds,14905
A_0fail,1,GridScenario.rsu[0].appl,REAL_wait_seconds,175991
A_0fail,1,GridScenario.rsu[0].appl,REAL_distance,9242928.7224297
A_0fail,1,GridScenario.rsu[0].appl,L1A_total_measurements,200
A_0fail,1,GridScenario.rsu[0].appl,L1A_max_queue,172
A_0fail,1,GridScenario.rsu[0].appl,L1A_avg_queue_length,74.525
A_0fail,1,GridScenario.rsu[0].appl,L1A_avg_pressure,75.805
A_0fail,1,GridScenario.rsu[0].appl,L1B_valid_rate_percent,100
A_0fail,1,GridScenario.rsu[0].appl,VEH_total_waiting_seconds,14905
A_0fail,1,GridScenario.rsu[0].appl,L1B_byzantine_detections,0
A_0fail,1,GridScenario.rsu[0].appl,L2_decisions,200
A_0fail,1,GridScenario.rsu[0].appl,L2_avg_green_time,43.905
A_0fail,1,GridScenario.rsu[0].appl,L2_state_light,15
A_0fail,1,GridScenario.rsu[0].appl,L2_state_moderate,25
A_0fail,1,GridScenario.rsu[0].appl,L2_state_heavy,25
A_0fail,1,GridScenario.rsu[0].appl,L2_state_congested,135
A_0fail,1,GridScenario.rsu[0].appl,L3_voting_rounds,200
A_0fail,1,GridScenario.rsu[0].appl,L2_light_actuations,0
A_0fail,1,GridScenario.rsu[0].appl,L3_votes_collected,0
A_0fail,1,GridScenario.rsu[0].appl,L3_avg_voted_green,43.905
A_0fail,1,GridScenario.rsu[0].appl,L4_reroute_commands_sent,0
A_0fail,1,GridScenario.rsu[0].appl,L4_vehicles_rerouted,0
A_0fail,1,GridScenario.rsu[0].appl,L4_greedy_evaluations,0
A_0fail,1,GridScenario.rsu[0].appl,L4_actuations,0
A_0fail,1,GridScenario.rsu[0].appl,L4_candidates_used,0
A_0fail,1,GridScenario.rsu[0].appl,L6_quality_level,100
A_0fail,1,GridScenario.rsu[0].appl,L6_degradation_activations,0
A_0fail,1,GridScenario.rsu[0].appl,L6_speed_guidance_kmh,100
A_0fail,1,GridScenario.rsu[0].appl,L6_coordination_mode,0
A_0fail,1,GridScenario.rsu[0].appl,L5_i_am_failed,0
A_0fail,1,GridScenario.rsu[0].appl,L5_neighbors_tracked,4
A_0fail,1,GridScenario.rsu[0].appl,L5_failures_detected,0
A_0fail,1,GridScenario.rsu[0].appl,L5_false_alarm_recoveries,0
A_0fail,1,GridScenario.rsu[0].appl,L5_first_detection_time,-1
A_0fail,1,GridScenario.rsu[0].appl,L5_pressure_spikes,31
A_0fail,1,GridScenario.rsu[0].appl,generatedWSMs,0
A_0fail,1,GridScenario.rsu[0].appl,receivedWSMs,0
A_0fail,1,GridScenario.rsu[0].appl,generatedBSMs,200
A_0fail,1,GridScenario.rsu[0].appl,receivedBSMs,49949
A_0fail,1,GridScenario.rsu[0].appl,generatedWSAs,0
A_0fail,1,GridScenario.rsu[0].appl,receivedWSAs,0
A_0fail,1,GridScenario.rsu[0].nic.phy80211p,busyTime,0.028784600000021
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,ReceivedUnicastPackets,0
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,ReceivedBroadcasts,49949
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,SentPackets,200
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,SentAcknowledgements,0
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,RetriesExceeded,0
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,SNIRLostPackets,5406
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,RXTXLostPackets,0
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,TotalLostPackets,5406
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,DroppedPacketsInMac,0
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,TooLittleTime,0
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,TimesIntoBackoff,200
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,SlotsBackoff,316
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,NumInternalContention,0
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,totalBusyTime,5.76908
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,retriesExceeded:count,0
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,sentAcks:count,0
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,sentPackets:count,200
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,collisions:count,0
A_0fail,1,GridScenario.rsu[0].nic.mac1609_4,channelBusy:timeavg,0.028845400000021
A_0fail,1,GridScenario.rsu[1].appl,TIMING_avg_ms,0.07245454
A_0fail,1,GridScenario.rsu[1].appl,TIMING_max_ms,0.187792
A_0fail,1,GridScenario.rsu[1].appl,TIMING_min_ms,0.001083
A_0fail,1,GridScenario.rsu[1].appl,GT_network_waiting,28339
A_0fail,1,GridScenario.rsu[1].appl,L0_replay_rejections,0
A_0fail,1,GridScenario.rsu[1].appl,L0_auth_rejections,0
A_0fail,1,GridScenario.rsu[1].appl,L1B_max_drift_observed,0
A_0fail,1,GridScenario.rsu[1].appl,L1B_drift_rejections,0
A_0fail,1,GridScenario.rsu[1].appl,L1C_max_xcheck_gap,1
A_0fail,1,GridScenario.rsu[1].appl,L1C_avg_xcheck_gap,0.02
A_0fail,1,GridScenario.rsu[1].appl,L1C_xcheck_rejections,0
A_0fail,1,GridScenario.rsu[1].appl,L4_dest_from_v2x,0
A_0fail,1,GridScenario.rsu[1].appl,L4_dest_inside_skipped,0
A_0fail,1,GridScenario.rsu[1].appl,L4_dest_fallback,0
A_0fail,1,GridScenario.rsu[1].appl,GT_waiting_seconds,10545
A_0fail,1,GridScenario.rsu[1].appl,REAL_wait_seconds,120350
A_0fail,1,GridScenario.rsu[1].appl,REAL_distance,7402447.0439284
A_0fail,1,GridScenario.rsu[1].appl,L1A_total_measurements,200
A_0fail,1,GridScenario.rsu[1].appl,L1A_max_queue,132
A_0fail,1,GridScenario.rsu[1].appl,L1A_avg_queue_length,52.725
A_0fail,1,GridScenario.rsu[1].appl,L1A_avg_pressure,53.645
A_0fail,1,GridScenario.rsu[1].appl,L1B_valid_rate_percent,100
A_0fail,1,GridScenario.rsu[1].appl,VEH_total_waiting_seconds,10545
A_0fail,1,GridScenario.rsu[1].appl,L1B_byzantine_detections,0
A_0fail,1,GridScenario.rsu[1].appl,L2_decisions,200
A_0fail,1,GridScenario.rsu[1].appl,L2_avg_green_time,43.475
A_0fail,1,GridScenario.rsu[1].appl,L2_state_light,15
A_0fail,1,GridScenario.rsu[1].appl,L2_state_moderate,35
A_0fail,1,GridScenario.rsu[1].appl,L2_state_heavy,18
A_0fail,1,GridScenario.rsu[1].appl,L2_state_congested,132
A_0fail,1,GridScenario.rsu[1].appl,L3_voting_rounds,200
A_0fail,1,GridScenario.rsu[1].appl,L2_light_actuations,0
A_0fail,1,GridScenario.rsu[1].appl,L3_votes_collected,0
A_0fail,1,GridScenario.rsu[1].appl,L3_avg_voted_green,43.475
A_0fail,1,GridScenario.rsu[1].appl,L4_reroute_commands_sent,0
A_0fail,1,GridScenario.rsu[1].appl,L4_vehicles_rerouted,0
A_0fail,1,GridScenario.rsu[1].appl,L4_greedy_evaluations,0
A_0fail,1,GridScenario.rsu[1].appl,L4_actuations,0
A_0fail,1,GridScenario.rsu[1].appl,L4_candidates_used,0
A_0fail,1,GridScenario.rsu[1].appl,L6_quality_level,100
A_0fail,1,GridScenario.rsu[1].appl,L6_degradation_activations,0
A_0fail,1,GridScenario.rsu[1].appl,L6_speed_guidance_kmh,100
A_0fail,1,GridScenario.rsu[1].appl,L6_coordination_mode,0
A_0fail,1,GridScenario.rsu[1].appl,L5_i_am_failed,0
A_0fail,1,GridScenario.rsu[1].appl,L5_neighbors_tracked,3
A_0fail,1,GridScenario.rsu[1].appl,L5_failures_detected,0
A_0fail,1,GridScenario.rsu[1].appl,L5_false_alarm_recoveries,0
A_0fail,1,GridScenario.rsu[1].appl,L5_first_detection_time,-1
A_0fail,1,GridScenario.rsu[1].appl,L5_pressure_spikes,19
A_0fail,1,GridScenario.rsu[1].appl,generatedWSMs,0
A_0fail,1,GridScenario.rsu[1].appl,receivedWSMs,0
A_0fail,1,GridScenario.rsu[1].appl,generatedBSMs,200
A_0fail,1,GridScenario.rsu[1].appl,receivedBSMs,38768
A_0fail,1,GridScenario.rsu[1].appl,generatedWSAs,0
A_0fail,1,GridScenario.rsu[1].appl,receivedWSAs,0
A_0fail,1,GridScenario.rsu[1].nic.phy80211p,busyTime,0.028784600000021
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,ReceivedUnicastPackets,0
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,ReceivedBroadcasts,38768
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,SentPackets,200
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,SentAcknowledgements,0
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,RetriesExceeded,0
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,SNIRLostPackets,16587
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,RXTXLostPackets,0
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,TotalLostPackets,16587
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,DroppedPacketsInMac,0
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,TooLittleTime,0
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,TimesIntoBackoff,200
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,SlotsBackoff,312
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,NumInternalContention,0
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,totalBusyTime,5.76908
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,retriesExceeded:count,0
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,sentAcks:count,0
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,sentPackets:count,200
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,collisions:count,0
A_0fail,1,GridScenario.rsu[1].nic.mac1609_4,channelBusy:timeavg,0.028845400000021
A_0fail,1,GridScenario.rsu[2].appl,TIMING_avg_ms,0.08169375
A_0fail,1,GridScenario.rsu[2].appl,TIMING_max_ms,2.315917
A_0fail,1,GridScenario.rsu[2].appl,TIMING_min_ms,0.000917
A_0fail,1,GridScenario.rsu[2].appl,GT_network_waiting,28339
A_0fail,1,GridScenario.rsu[2].appl,L0_replay_rejections,0
A_0fail,1,GridScenario.rsu[2].appl,L0_auth_rejections,0
A_0fail,1,GridScenario.rsu[2].appl,L1B_max_drift_observed,0
A_0fail,1,GridScenario.rsu[2].appl,L1B_drift_rejections,0
A_0fail,1,GridScenario.rsu[2].appl,L1C_max_xcheck_gap,987
A_0fail,1,GridScenario.rsu[2].appl,L1C_avg_xcheck_gap,4.935
A_0fail,1,GridScenario.rsu[2].appl,L1C_xcheck_rejections,0
A_0fail,1,GridScenario.rsu[2].appl,L4_dest_from_v2x,0
A_0fail,1,GridScenario.rsu[2].appl,L4_dest_inside_skipped,0
A_0fail,1,GridScenario.rsu[2].appl,L4_dest_fallback,0
A_0fail,1,GridScenario.rsu[2].appl,GT_waiting_seconds,9734
A_0fail,1,GridScenario.rsu[2].appl,REAL_wait_seconds,113774
A_0fail,1,GridScenario.rsu[2].appl,REAL_distance,6767883.1502119
A_0fail,1,GridScenario.rsu[2].appl,L1A_total_measurements,200
A_0fail,1,GridScenario.rsu[2].appl,L1A_max_queue,999
A_0fail,1,GridScenario.rsu[2].appl,L1A_avg_queue_length,53.605
A_0fail,1,GridScenario.rsu[2].appl,L1A_avg_pressure,54.465
A_0fail,1,GridScenario.rsu[2].appl,L1B_valid_rate_percent,100
A_0fail,1,GridScenario.rsu[2].appl,VEH_total_waiting_seconds,10721
A_0fail,1,GridScenario.rsu[2].appl,L1B_byzantine_detections,0
A_0fail,1,GridScenario.rsu[2].appl,L2_decisions,200
A_0fail,1,GridScenario.rsu[2].appl,L2_avg_green_time,43.075
A_0fail,1,GridScenario.rsu[2].appl,L2_state_light,23
A_0fail,1,GridScenario.rsu[2].appl,L2_state_moderate,27
A_0fail,1,GridScenario.rsu[2].appl,L2_state_heavy,15
A_0fail,1,GridScenario.rsu[2].appl,L2_state_congested,135
A_0fail,1,GridScenario.rsu[2].appl,L3_voting_rounds,200
A_0fail,1,GridScenario.rsu[2].appl,L2_light_actuations,0
A_0fail,1,GridScenario.rsu[2].appl,L3_votes_collected,0
A_0fail,1,GridScenario.rsu[2].appl,L3_avg_voted_green,43.075
A_0fail,1,GridScenario.rsu[2].appl,L4_reroute_commands_sent,0
A_0fail,1,GridScenario.rsu[2].appl,L4_vehicles_rerouted,0
A_0fail,1,GridScenario.rsu[2].appl,L4_greedy_evaluations,0
A_0fail,1,GridScenario.rsu[2].appl,L4_actuations,0
A_0fail,1,GridScenario.rsu[2].appl,L4_candidates_used,0
A_0fail,1,GridScenario.rsu[2].appl,L6_quality_level,100
A_0fail,1,GridScenario.rsu[2].appl,L6_degradation_activations,0
A_0fail,1,GridScenario.rsu[2].appl,L6_speed_guidance_kmh,100
A_0fail,1,GridScenario.rsu[2].appl,L6_coordination_mode,0
A_0fail,1,GridScenario.rsu[2].appl,L5_i_am_failed,0
A_0fail,1,GridScenario.rsu[2].appl,L5_neighbors_tracked,3
A_0fail,1,GridScenario.rsu[2].appl,L5_failures_detected,0
A_0fail,1,GridScenario.rsu[2].appl,L5_false_alarm_recoveries,0
A_0fail,1,GridScenario.rsu[2].appl,L5_first_detection_time,-1
A_0fail,1,GridScenario.rsu[2].appl,L5_pressure_spikes,14
A_0fail,1,GridScenario.rsu[2].appl,generatedWSMs,0
A_0fail,1,GridScenario.rsu[2].appl,receivedWSMs,0
A_0fail,1,GridScenario.rsu[2].appl,generatedBSMs,200
A_0fail,1,GridScenario.rsu[2].appl,receivedBSMs,38744
A_0fail,1,GridScenario.rsu[2].appl,generatedWSAs,0
A_0fail,1,GridScenario.rsu[2].appl,receivedWSAs,0
A_0fail,1,GridScenario.rsu[2].nic.phy80211p,busyTime,0.028784600000021
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,ReceivedUnicastPackets,0
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,ReceivedBroadcasts,38744
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,SentPackets,200
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,SentAcknowledgements,0
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,RetriesExceeded,0
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,SNIRLostPackets,16611
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,RXTXLostPackets,0
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,TotalLostPackets,16611
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,DroppedPacketsInMac,0
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,TooLittleTime,0
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,TimesIntoBackoff,200
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,SlotsBackoff,294
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,NumInternalContention,0
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,totalBusyTime,5.76908
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,retriesExceeded:count,0
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,sentAcks:count,0
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,sentPackets:count,200
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,collisions:count,0
A_0fail,1,GridScenario.rsu[2].nic.mac1609_4,channelBusy:timeavg,0.028845400000021
A_0fail,1,GridScenario.rsu[3].appl,TIMING_avg_ms,0.073196065
A_0fail,1,GridScenario.rsu[3].appl,TIMING_max_ms,0.21475
A_0fail,1,GridScenario.rsu[3].appl,TIMING_min_ms,0.000833
A_0fail,1,GridScenario.rsu[3].appl,GT_network_waiting,28339
A_0fail,1,GridScenario.rsu[3].appl,L0_replay_rejections,0
A_0fail,1,GridScenario.rsu[3].appl,L0_auth_rejections,0
A_0fail,1,GridScenario.rsu[3].appl,L1B_max_drift_observed,0
A_0fail,1,GridScenario.rsu[3].appl,L1B_drift_rejections,0
A_0fail,1,GridScenario.rsu[3].appl,L1C_max_xcheck_gap,1
A_0fail,1,GridScenario.rsu[3].appl,L1C_avg_xcheck_gap,0.24
A_0fail,1,GridScenario.rsu[3].appl,L1C_xcheck_rejections,0
A_0fail,1,GridScenario.rsu[3].appl,L4_dest_from_v2x,0
A_0fail,1,GridScenario.rsu[3].appl,L4_dest_inside_skipped,0
A_0fail,1,GridScenario.rsu[3].appl,L4_dest_fallback,0
A_0fail,1,GridScenario.rsu[3].appl,GT_waiting_seconds,11462
A_0fail,1,GridScenario.rsu[3].appl,REAL_wait_seconds,136329
A_0fail,1,GridScenario.rsu[3].appl,REAL_distance,6728787.3577757
A_0fail,1,GridScenario.rsu[3].appl,L1A_total_measurements,200
A_0fail,1,GridScenario.rsu[3].appl,L1A_max_queue,134
A_0fail,1,GridScenario.rsu[3].appl,L1A_avg_queue_length,57.31
A_0fail,1,GridScenario.rsu[3].appl,L1A_avg_pressure,58.3
A_0fail,1,GridScenario.rsu[3].appl,L1B_valid_rate_percent,100
A_0fail,1,GridScenario.rsu[3].appl,VEH_total_waiting_seconds,11462
A_0fail,1,GridScenario.rsu[3].appl,L1B_byzantine_detections,0
A_0fail,1,GridScenario.rsu[3].appl,L2_decisions,200
A_0fail,1,GridScenario.rsu[3].appl,L2_avg_green_time,43.25
A_0fail,1,GridScenario.rsu[3].appl,L2_state_light,20
A_0fail,1,GridScenario.rsu[3].appl,L2_state_moderate,31
A_0fail,1,GridScenario.rsu[3].appl,L2_state_heavy,16
A_0fail,1,GridScenario.rsu[3].appl,L2_state_congested,133
A_0fail,1,GridScenario.rsu[3].appl,L3_voting_rounds,200
A_0fail,1,GridScenario.rsu[3].appl,L2_light_actuations,0
A_0fail,1,GridScenario.rsu[3].appl,L3_votes_collected,0
A_0fail,1,GridScenario.rsu[3].appl,L3_avg_voted_green,43.25
A_0fail,1,GridScenario.rsu[3].appl,L4_reroute_commands_sent,0
A_0fail,1,GridScenario.rsu[3].appl,L4_vehicles_rerouted,0
A_0fail,1,GridScenario.rsu[3].appl,L4_greedy_evaluations,0
A_0fail,1,GridScenario.rsu[3].appl,L4_actuations,0
A_0fail,1,GridScenario.rsu[3].appl,L4_candidates_used,0
A_0fail,1,GridScenario.rsu[3].appl,L6_quality_level,100
A_0fail,1,GridScenario.rsu[3].appl,L6_degradation_activations,0
A_0fail,1,GridScenario.rsu[3].appl,L6_speed_guidance_kmh,100
A_0fail,1,GridScenario.rsu[3].appl,L6_coordination_mode,0
A_0fail,1,GridScenario.rsu[3].appl,L5_i_am_failed,0
A_0fail,1,GridScenario.rsu[3].appl,L5_neighbors_tracked,3
A_0fail,1,GridScenario.rsu[3].appl,L5_failures_detected,0
A_0fail,1,GridScenario.rsu[3].appl,L5_false_alarm_recoveries,0
A_0fail,1,GridScenario.rsu[3].appl,L5_first_detection_time,-1
A_0fail,1,GridScenario.rsu[3].appl,L5_pressure_spikes,27
A_0fail,1,GridScenario.rsu[3].appl,generatedWSMs,0
A_0fail,1,GridScenario.rsu[3].appl,receivedWSMs,0
A_0fail,1,GridScenario.rsu[3].appl,generatedBSMs,200
A_0fail,1,GridScenario.rsu[3].appl,receivedBSMs,37796
A_0fail,1,GridScenario.rsu[3].appl,generatedWSAs,0
A_0fail,1,GridScenario.rsu[3].appl,receivedWSAs,0
A_0fail,1,GridScenario.rsu[3].nic.phy80211p,busyTime,0.028784600000021
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,ReceivedUnicastPackets,0
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,ReceivedBroadcasts,37796
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,SentPackets,200
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,SentAcknowledgements,0
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,RetriesExceeded,0
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,SNIRLostPackets,17559
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,RXTXLostPackets,0
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,TotalLostPackets,17559
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,DroppedPacketsInMac,0
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,TooLittleTime,0
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,TimesIntoBackoff,200
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,SlotsBackoff,301
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,NumInternalContention,0
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,totalBusyTime,5.76908
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,retriesExceeded:count,0
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,sentAcks:count,0
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,sentPackets:count,200
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,collisions:count,0
A_0fail,1,GridScenario.rsu[3].nic.mac1609_4,channelBusy:timeavg,0.028845400000021
A_0fail,1,GridScenario.rsu[4].appl,TIMING_avg_ms,0.073013345
A_0fail,1,GridScenario.rsu[4].appl,TIMING_max_ms,0.214292
A_0fail,1,GridScenario.rsu[4].appl,TIMING_min_ms,0.000833
A_0fail,1,GridScenario.rsu[4].appl,GT_network_waiting,28339
A_0fail,1,GridScenario.rsu[4].appl,L0_replay_rejections,0
A_0fail,1,GridScenario.rsu[4].appl,L0_auth_rejections,0
A_0fail,1,GridScenario.rsu[4].appl,L1B_max_drift_observed,0
A_0fail,1,GridScenario.rsu[4].appl,L1B_drift_rejections,0
A_0fail,1,GridScenario.rsu[4].appl,L1C_max_xcheck_gap,0
A_0fail,1,GridScenario.rsu[4].appl,L1C_avg_xcheck_gap,0
A_0fail,1,GridScenario.rsu[4].appl,L1C_xcheck_rejections,0
A_0fail,1,GridScenario.rsu[4].appl,L4_dest_from_v2x,0
A_0fail,1,GridScenario.rsu[4].appl,L4_dest_inside_skipped,0
A_0fail,1,GridScenario.rsu[4].appl,L4_dest_fallback,0
A_0fail,1,GridScenario.rsu[4].appl,GT_waiting_seconds,11461
A_0fail,1,GridScenario.rsu[4].appl,REAL_wait_seconds,144647
A_0fail,1,GridScenario.rsu[4].appl,REAL_distance,6889537.3410616
A_0fail,1,GridScenario.rsu[4].appl,L1A_total_measurements,200
A_0fail,1,GridScenario.rsu[4].appl,L1A_max_queue,134
A_0fail,1,GridScenario.rsu[4].appl,L1A_avg_queue_length,57.305
A_0fail,1,GridScenario.rsu[4].appl,L1A_avg_pressure,58.28
A_0fail,1,GridScenario.rsu[4].appl,L1B_valid_rate_percent,100
A_0fail,1,GridScenario.rsu[4].appl,VEH_total_waiting_seconds,11461
A_0fail,1,GridScenario.rsu[4].appl,L1B_byzantine_detections,0
A_0fail,1,GridScenario.rsu[4].appl,L2_decisions,200
A_0fail,1,GridScenario.rsu[4].appl,L2_avg_green_time,43.625
A_0fail,1,GridScenario.rsu[4].appl,L2_state_light,20
A_0fail,1,GridScenario.rsu[4].appl,L2_state_moderate,25
A_0fail,1,GridScenario.rsu[4].appl,L2_state_heavy,19
A_0fail,1,GridScenario.rsu[4].appl,L2_state_congested,136
A_0fail,1,GridScenario.rsu[4].appl,L3_voting_rounds,200
A_0fail,1,GridScenario.rsu[4].appl,L2_light_actuations,0
A_0fail,1,GridScenario.rsu[4].appl,L3_votes_collected,0
A_0fail,1,GridScenario.rsu[4].appl,L3_avg_voted_green,43.625
A_0fail,1,GridScenario.rsu[4].appl,L4_reroute_commands_sent,0
A_0fail,1,GridScenario.rsu[4].appl,L4_vehicles_rerouted,0
A_0fail,1,GridScenario.rsu[4].appl,L4_greedy_evaluations,0
A_0fail,1,GridScenario.rsu[4].appl,L4_actuations,0
A_0fail,1,GridScenario.rsu[4].appl,L4_candidates_used,0
A_0fail,1,GridScenario.rsu[4].appl,L6_quality_level,100
A_0fail,1,GridScenario.rsu[4].appl,L6_degradation_activations,0
A_0fail,1,GridScenario.rsu[4].appl,L6_speed_guidance_kmh,100
A_0fail,1,GridScenario.rsu[4].appl,L6_coordination_mode,0
A_0fail,1,GridScenario.rsu[4].appl,L5_i_am_failed,0
A_0fail,1,GridScenario.rsu[4].appl,L5_neighbors_tracked,3
A_0fail,1,GridScenario.rsu[4].appl,L5_failures_detected,0
A_0fail,1,GridScenario.rsu[4].appl,L5_false_alarm_recoveries,0
A_0fail,1,GridScenario.rsu[4].appl,L5_first_detection_time,-1
A_0fail,1,GridScenario.rsu[4].appl,L5_pressure_spikes,11
A_0fail,1,GridScenario.rsu[4].appl,generatedWSMs,0
A_0fail,1,GridScenario.rsu[4].appl,receivedWSMs,0
A_0fail,1,GridScenario.rsu[4].appl,generatedBSMs,200
A_0fail,1,GridScenario.rsu[4].appl,receivedBSMs,36934
A_0fail,1,GridScenario.rsu[4].appl,generatedWSAs,0
A_0fail,1,GridScenario.rsu[4].appl,receivedWSAs,0
A_0fail,1,GridScenario.rsu[4].nic.phy80211p,busyTime,0.028784600000021
A_0fail,1,GridScenario.rsu[4].nic.mac1609_4,ReceivedUnicastPackets,0
A_0fail,1,GridScenario.rsu[4].nic.mac1609_4,ReceivedBroadcasts,36934
A_0fail,1,GridScenario.rsu[4].nic.mac1609_4,SentPackets,200
A_0fail,1,GridScenario.rsu[4].nic.mac1609_4,SentAcknowledgements,0
A_0fail,1,GridScenario.rsu[4].nic.mac1609_4,RetriesExceeded,0
A_0fail,1,GridScenario.rsu[4].nic.mac1609_4,SNIRLostPackets,18421
A_0fail,1,GridScenario.rsu[4].nic.mac1609_4,RXTXLostPackets,0
A_0fail,1,GridScenario.rsu[4].nic.mac1609_4,TotalLostPackets,18421
A_0fail,1,GridScenario.rsu[4].nic.mac1609_4,DroppedPacketsInMac,0
A_0fail,1,GridScenario.rsu[4].nic.mac1609_4,TooLittleTime,0
